Ordem,Titulo,metros,Endereco,Numero,Area,Bairro,Preco,Preco_m2,Preco_m2_mean,Quartos,Banheiros,Vagas,Preco_mean,Quartos_mean,Banheiros_mean,Vagas_mean,Area_mean,center,x_stub,y_stub,OBJECTID,NOME,cod_bairro,qtde_bo,bo_per_capita,dens_pop,areaHa,pop_2010,renda_med_dom_SM_mes,lnpreco,lnrenda,rendaalta,central,grande,pequeno,n_apartamentos,lnpreco_m2,iptu_2021,itbi_2021,itbi_pc,iptu_pc,precomean_bairro,mean_quarto,zona1,zona2,zona3,zona4,zona5,zona6,zona7,zona8,zona9,zona10,n_zona,praia_belas
6041,Apartamento com 3 Quartos a† Venda, 96m2,sem info,9999,96,Passo da Areia,579000,6031.25,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.26906,2.298577,0,0,0,0,329,8.70471,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
9700,Apartamento com 3 Quartos a† Venda, 87m2,sem info,9999,87,Passo da Areia,750000,8620.69,7173.48,3,2,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.52783,2.298577,0,0,0,0,329,9.06192,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
2183,Apartamento com 3 Quartos a† Venda, 143m2,sem info,9999,143,Passo da Areia,1340000,9370.63,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,14.10818,2.298577,0,0,0,0,329,9.145335,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
6724,Apartamento com 3 Quartos a† Venda, 98m2,sem info,9999,98,Passo da Areia,920000,9387.76,7173.48,3,1,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.73213,2.298577,0,0,0,0,329,9.147161,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
8285,Apartamento com 2 Quartos a† Venda, 77m2,sem info,9999,77,Passo da Areia,330000,4285.71,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.70685,2.298577,0,0,0,0,329,8.363043,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
3561,Apartamento com 2 Quartos a† Venda, 67m2,sem info,9999,67,Passo da Areia,645000,9626.87,7173.48,2,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.37701,2.298577,0,0,0,0,329,9.172313,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
1610,Apartamento com 2 Quartos a† Venda, 59m2,sem info,9999,59,Passo da Areia,198000,3355.93,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.19602,2.298577,0,0,0,0,329,8.118484,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
1136,Apartamento com 2 Quartos a† Venda, 75m2,sem info,9999,75,Passo da Areia,362000,4826.67,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.7994,2.298577,0,0,0,0,329,8.481912,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
9253,Apartamento com 3 Quartos a† Venda, 113m2,sem info,9999,113,Passo da Areia,1280000,11327.43,7173.48,3,3,3,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,14.06237,2.298577,0,0,0,0,329,9.334983,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
559,Apartamento com  Quarto a† Venda, 42m2,sem info,9999,42,Passo da Areia,250000,5952.38,7173.48,1,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.42922,2.298577,0,0,0,0,329,8.691546,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
493,Apartamento com 3 Quartos a† Venda, 196m2,sem info,9999,196,Passo da Areia,1990000,10153.06,7173.48,3,3,4,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,14.50364,2.298577,0,0,0,0,329,9.225531,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
7815,Apartamento com  Quarto a† Venda, 34m2,sem info,9999,34,Passo da Areia,150000,4411.76,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,11.91839,2.298577,0,0,0,1,329,8.39203,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
4180,Apartamento com 3 Quartos a† Venda, 108m2,sem info,9999,108,Passo da Areia,660000,6111.11,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.39999,2.298577,0,0,0,0,329,8.717864,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
8769,Apartamento com  Quarto a† Venda, 35m2,sem info,9999,35,Passo da Areia,180000,5142.86,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.10071,2.298577,0,0,0,1,329,8.545364,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
5744,Apartamento com 3 Quartos a† Venda, 96m2,sem info,9999,96,Passo da Areia,579000,6031.25,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.26906,2.298577,0,0,0,0,329,8.70471,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
9258,Apartamento com 2 Quartos a† Venda, 71m2,sem info,9999,71,Passo da Areia,495000,6971.83,7173.48,2,1,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.11231,2.298577,0,0,0,0,329,8.849633,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
8877,Apartamento com 2 Quartos a† Venda, 74m2,sem info,9999,74,Passo da Areia,748000,10108.11,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.52516,2.298577,0,0,0,0,329,9.221093,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
853,Apartamento com 2 Quartos a† Venda, 52m2,sem info,9999,52,Passo da Areia,265000,5096.15,7173.48,2,2,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.48748,2.298577,0,0,0,0,329,8.536242,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
2982,Apartamento com 2 Quartos a† Venda, 48m2,sem info,9999,48,Passo da Areia,233500,4864.58,7173.48,2,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.36094,2.298577,0,0,0,0,329,8.489737,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
9722,Apartamento com 2 Quartos a† Venda, 67m2,sem info,9999,67,Passo da Areia,500000,7462.69,7173.48,2,1,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.12236,2.298577,0,0,0,0,329,8.917671,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
8943,Apartamento com 3 Quartos a† Venda, 89m2,sem info,9999,89,Passo da Areia,670000,7528.09,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.41503,2.298577,0,0,0,0,329,8.926396,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
5780,Apartamento com  Quarto a† Venda, 43m2,sem info,9999,43,Passo da Areia,175000,4069.77,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.07254,2.298577,0,0,0,0,329,8.311341,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
2502,Apartamento com  Quarto a† Venda, 42m2,sem info,9999,42,Passo da Areia,299000,7119.05,7173.48,1,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.6082,2.298577,0,0,0,0,329,8.870529,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
6432,Apartamento com  Quarto a† Venda, 27m2,sem info,9999,27,Passo da Areia,283888,10514.37,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.55634,2.298577,0,0,0,1,329,9.260498,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
8799,Apartamento com 3 Quartos a† Venda, 101m2,sem info,9999,101,Passo da Areia,1450000,14356.44,7173.48,3,1,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,14.18707,2.298577,0,0,0,0,329,9.571954,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
5507,Apartamento com 2 Quartos a† Venda, 64m2,sem info,9999,64,Passo da Areia,266000,4156.25,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.49125,2.298577,0,0,0,0,329,8.332369,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
3501,Apartamento com 2 Quartos a† Venda, 67m2,sem info,9999,67,Passo da Areia,645000,9626.87,7173.48,2,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.37701,2.298577,0,0,0,0,329,9.172313,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
9522,Apartamento com 2 Quartos a† Venda, 116m2,sem info,9999,116,Passo da Areia,735012,6336.31,7173.48,2,2,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.50764,2.298577,0,0,0,0,329,8.754052,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
7552,Apartamento com 2 Quartos a† Venda, 60m2,sem info,9999,60,Passo da Areia,219000,3650.00,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.29683,2.298577,0,0,0,0,329,8.202482,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
8466,Apartamento com 2 Quartos a† Venda, 72m2,sem info,9999,72,Passo da Areia,580000,8055.56,7173.48,2,1,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.27078,2.298577,0,0,0,0,329,8.994118,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
2285,Apartamento com 2 Quartos a† Venda, 60m2,sem info,9999,60,Passo da Areia,385000,6416.67,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.861,2.298577,0,0,0,0,329,8.766654,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
3987,Apartamento com 3 Quartos a† Venda, 71m2,sem info,9999,71,Passo da Areia,510000,7183.10,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.14217,2.298577,0,0,0,0,329,8.879486,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
1779,Apartamento com  Quarto a† Venda, 42m2,sem info,9999,42,Passo da Areia,160000,3809.52,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,11.98293,2.298577,0,0,0,0,329,8.245259,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
5638,Apartamento com 2 Quartos a† Venda, 64m2,sem info,9999,64,Passo da Areia,266000,4156.25,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.49125,2.298577,0,0,0,0,329,8.332369,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
9657,Apartamento com  Quarto a† Venda, 42m2,sem info,9999,42,Passo da Areia,180000,4285.71,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.10071,2.298577,0,0,0,0,329,8.363043,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
6932,Apartamento com 2 Quartos a† Venda, 146m2,sem info,9999,146,Passo da Areia,690000,4726.03,7173.48,2,1,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.44445,2.298577,0,0,0,0,329,8.46084,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
8002,Apartamento com 2 Quartos a† Venda, 77m2,sem info,9999,77,Passo da Areia,330000,4285.71,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.70685,2.298577,0,0,0,0,329,8.363043,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
8206,Apartamento com  Quarto a† Venda, 49m2,sem info,9999,49,Passo da Areia,159000,3244.90,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,11.97666,2.298577,0,0,0,0,329,8.084839,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
5007,Apartamento com  Quarto a† Venda, 38m2,sem info,9999,38,Passo da Areia,165000,4342.11,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.0137,2.298577,0,0,0,1,329,8.376115,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
3470,Apartamento com 2 Quartos a† Venda, 80m2,sem info,9999,80,Passo da Areia,550000,6875.00,7173.48,2,2,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.21767,2.298577,0,0,0,0,329,8.835647,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
9488,Apartamento com  Quarto a† Venda, 60m2,sem info,9999,60,Passo da Areia,389000,6483.33,7173.48,1,2,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.87134,2.298577,0,0,0,0,329,8.77699,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
6862,Apartamento com 3 Quartos a† Venda, 110m2,sem info,9999,110,Passo da Areia,1180000,10727.27,7173.48,3,3,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.98102,2.298577,0,0,0,0,329,9.280544,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
6282,Apartamento com 3 Quartos a† Venda, 82m2,sem info,9999,82,Passo da Areia,500000,6097.56,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.12236,2.298577,0,0,0,0,329,8.715644,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
5816,Apartamento com 3 Quartos a† Venda, 102m2,sem info,9999,102,Passo da Areia,424000,4156.86,7173.48,3,2,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.95749,2.298577,0,0,0,0,329,8.332516,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
7472,Apartamento com 3 Quartos a† Venda, 113m2,sem info,9999,113,Passo da Areia,1079000,9548.67,7173.48,3,3,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.89155,2.298577,0,0,0,0,329,9.164158,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
1539,Apartamento com 2 Quartos a† Venda, 74m2,sem info,9999,74,Passo da Areia,697930,9431.49,7173.48,2,1,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.45587,2.298577,0,0,0,0,329,9.151809,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
4034,Apartamento com 3 Quartos a† Venda, 71m2,sem info,9999,71,Passo da Areia,510000,7183.10,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.14217,2.298577,0,0,0,0,329,8.879486,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
6258,Apartamento com  Quarto a† Venda, 27m2,sem info,9999,27,Passo da Areia,283888,10514.37,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.55634,2.298577,0,0,0,1,329,9.260498,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
7574,Apartamento com 2 Quartos a† Venda, 60m2,sem info,9999,60,Passo da Areia,570000,9500.00,7173.48,2,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.25339,2.298577,0,0,0,0,329,9.159047,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
9374,Apartamento com 2 Quartos a† Venda, 71m2,sem info,9999,71,Passo da Areia,630000,8873.24,7173.48,2,2,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.35348,2.298577,0,0,0,0,329,9.090796,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
3752,Apartamento com 2 Quartos a† Venda, 70m2,sem info,9999,70,Passo da Areia,650000,9285.71,7173.48,2,2,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.38473,2.298577,0,0,0,0,329,9.136232,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
9485,Apartamento com 2 Quartos a† Venda, 72m2,sem info,9999,72,Passo da Areia,585000,8125.00,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.27937,2.298577,0,0,0,0,329,9.002701,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
5892,Apartamento com 3 Quartos a† Venda, 96m2,sem info,9999,96,Passo da Areia,579000,6031.25,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.26906,2.298577,0,0,0,0,329,8.70471,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
5513,Apartamento com 2 Quartos a† Venda, 64m2,sem info,9999,64,Passo da Areia,266000,4156.25,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.49125,2.298577,0,0,0,0,329,8.332369,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
8079,Apartamento com  Quarto a† Venda, 34m2,sem info,9999,34,Passo da Areia,150000,4411.76,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,11.91839,2.298577,0,0,0,1,329,8.39203,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
2988,Apartamento com 2 Quartos a† Venda, 48m2,sem info,9999,48,Passo da Areia,233500,4864.58,7173.48,2,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.36094,2.298577,0,0,0,0,329,8.489737,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
291,Apartamento com  Quarto a† Venda, 43m2,sem info,9999,43,Passo da Areia,175000,4069.77,7173.48,1,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.07254,2.298577,0,0,0,0,329,8.311341,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
3751,Apartamento com 2 Quartos a† Venda, 64m2,sem info,9999,64,Passo da Areia,299000,4671.88,7173.48,2,1,1,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.6082,2.298577,0,0,0,0,329,8.449316,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
9327,Apartamento com 2 Quartos a† Venda, 85m2,sem info,9999,85,Passo da Areia,968000,11388.24,7173.48,2,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.78299,2.298577,0,0,0,0,329,9.340336,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
4077,Apartamento com 3 Quartos a† Venda, 71m2,sem info,9999,71,Passo da Areia,510000,7183.10,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.14217,2.298577,0,0,0,0,329,8.879486,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
5720,Apartamento com 3 Quartos a† Venda, 86m2,sem info,9999,86,Passo da Areia,809000,9406.98,7173.48,3,3,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.60355,2.298577,0,0,0,0,329,9.149207,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
5110,Apartamento com  Quarto a† Venda, 38m2,sem info,9999,38,Passo da Areia,165000,4342.11,7173.48,1,1,0,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,12.0137,2.298577,0,0,0,1,329,8.376115,10573680.72,5468576.4,236.91,458.0722,575544.9,291617.2,0,1,0,0,0,0,0,0,0,0,2,0
7506,Apartamento com 2 Quartos a† Venda, 72m2,sem info,9999,72,Passo da Areia,550000,7638.89,7173.48,2,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.21767,2.298577,0,0,0,0,329,8.941008,10573680.72,5468576.4,236.91,458.0722,575544.9,500404.5,0,1,0,0,0,0,0,0,0,0,2,0
4228,Apartamento com 3 Quartos a† Venda, 108m2,sem info,9999,108,Passo da Areia,660000,6111.11,7173.48,3,2,2,575544.89,2.2887538,1.708,1.289,25.522,10,283546.7,1678295,1285,PASSO DA AREIA,53,1950,845,94.6,244,23083,9.96,13.39999,2.298577,0,0,0,0,329,8.717864,10573680.72,5468576.4,236.91,458.0722,575544.9,743362.4,0,1,0,0,0,0,0,0,0,0,2,0
