"","Ordem","Titulo","Endereco","Numero","Bairro","Area","Quartos","Banheiros","Vagas","Preco","Preco_m2","cod_bairro","qtde_bo","bo_per_capita","idadedobairro","dens_pop","areaHa","pop_2010","renda_med_dom_SM_mes","lnpreco","idade2","lnrenda","rendaalta","central","grande","pequeno","novo","counter"
"5096",8259,"Apartamento com 2 Quartos a  Venda, 70m2","sem info",9999,"Partenon",70,2,1,1,280000,4000,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.5425453186035,1296,2.02022218704224,0,0,0,0,0,186
"5097",9200,"Apartamento com 2 Quartos a  Venda, 61m2","Rua Portuguesa",9999,"Partenon",61,2,1,1,290000,4754.09836065574,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.5776357650757,1296,2.02022218704224,0,0,0,0,0,186
"5098",2996,"Apartamento com 2 Quartos a  Venda, 64m2","Rua Marcone",9999,"Partenon",64,2,1,0,220000,3437.5,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.3013830184937,1296,2.02022218704224,0,0,0,0,0,186
"5099",1948,"Apartamento com 3 Quartos a  Venda, 65m2","Avenida Bento Goncalves",1515,"Partenon",65,3,3,1,337000,5184.61538461538,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.7278385162354,1296,2.02022218704224,0,0,0,0,0,186
"5100",1700,"Apartamento com 2 Quartos a  Venda, 96m2","Avenida Bento Goncalves",2100,"Partenon",96,2,1,0,249900,2603.125,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.4288158416748,1296,2.02022218704224,0,0,0,0,0,186
"5101",8637,"Apartamento com  Quarto a  Venda, 48m2","Rua Guilherme Alves",980,"Partenon",48,1,2,0,150000,3125,20,2817,593.552465233881,36,83.3,570,47460,7.54,11.9183902740479,1296,2.02022218704224,0,0,0,0,0,186
"5102",4651,"Apartamento com 3 Quartos a  Venda, 70m2","Avenida Bento Goncalves",9999,"Partenon",70,3,1,1,399000,5700,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.8967170715332,1296,2.02022218704224,0,0,0,0,0,186
"5103",6913,"Apartamento com 3 Quartos a  Venda, 80m2","Avenida Bento Goncalves",1577,"Partenon",80,3,1,0,243000,3037.5,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.4008169174194,1296,2.02022218704224,0,0,0,0,0,186
"5104",1587,"Apartamento com 2 Quartos a  Venda, 42m2","Rua Barao do Amazonas",2355,"Partenon",42,2,1,1,158000,3761.90476190476,20,2817,593.552465233881,36,83.3,570,47460,7.54,11.9703502655029,1296,2.02022218704224,0,0,0,0,0,186
"5105",4771,"Apartamento com 2 Quartos a  Venda, 77m2","Rua Oswaldo Pereira de Freitas",135,"Partenon",77,2,2,1,569000,7389.61038961039,20,2817,593.552465233881,36,83.3,570,47460,7.54,13.2516355514526,1296,2.02022218704224,0,0,0,0,0,186
"5106",3165,"Apartamento com 3 Quartos a  Venda, 72m2","sem info",9999,"Partenon",72,3,1,1,265000,3680.55555555556,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.4874849319458,1296,2.02022218704224,0,0,0,0,0,186
"5107",7716,"Apartamento com 2 Quartos a  Venda, 52m2","Rua Aurelio Porto",9999,"Partenon",52,2,2,1,365000,7019.23076923077,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.8076524734497,1296,2.02022218704224,0,0,0,0,0,186
"5108",6980,"Apartamento com 2 Quartos a  Venda, 61m2","Rua Albion",402,"Partenon",61,2,1,0,255000,4180.32786885246,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.4490184783936,1296,2.02022218704224,0,0,0,0,0,186
"5109",7184,"Apartamento com 2 Quartos a  Venda, 66m2","Rua Pedro Velho",130,"Partenon",66,2,1,1,330000,5000,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.7068481445312,1296,2.02022218704224,0,0,0,0,0,186
"5110",2843,"Apartamento com 2 Quartos a  Venda, 59m2","Avenida Ipiranga",9999,"Partenon",59,2,1,1,299000,5067.79661016949,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.6081991195679,1296,2.02022218704224,0,0,0,0,0,186
"5111",5446,"Apartamento com 2 Quartos a  Venda, 78m2","Rua Monteiro Lobato",460,"Partenon",78,2,2,0,260000,3333.33333333333,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.4684371948242,1296,2.02022218704224,0,0,0,0,0,186
"5112",8256,"Apartamento com 2 Quartos a  Venda, 65m2","Rua Guilherme Alves",9999,"Partenon",65,2,2,1,465500,7161.53846153846,20,2817,593.552465233881,36,83.3,570,47460,7.54,13.0508670806885,1296,2.02022218704224,0,0,0,0,0,186
"5113",4808,"Apartamento com 3 Quartos a  Venda, 72m2","Rua Marcone",9999,"Partenon",72,3,1,1,360000,5000,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.7938594818115,1296,2.02022218704224,0,0,0,0,0,186
"5114",8321,"Apartamento com 2 Quartos a  Venda, 66m2","Avenida Bento Goncalves",9999,"Partenon",66,2,2,1,340000,5151.51515151515,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.7367010116577,1296,2.02022218704224,0,0,0,0,0,186
"5115",9497,"Apartamento com 2 Quartos a  Venda, 73m2","Avenida Bento Goncalves",1619,"Partenon",73,2,1,0,285000,3904.1095890411,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.5602445602417,1296,2.02022218704224,0,0,0,0,0,186
"5116",749,"Apartamento com 2 Quartos a  Venda, 66m2","Avenida Ipiranga",3427,"Partenon",66,2,1,0,250000,3787.87878787879,20,2817,593.552465233881,36,83.3,570,47460,7.54,12.4292163848877,1296,2.02022218704224,0,0,0,0,0,186
"5117",7974,"Apartamento com 2 Quartos a  Venda, 77m2","Rua Evaristo da Veiga",464,"Partenon",77,2,2,1,585000,7597.4025974026,20,2817,593.552465233881,36,83.3,570,47460,7.54,13.2793674468994,1296,2.02022218704224,0,0,0,0,0,186
